"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","3164","201901241300","-3.5","1","7"
"TT_TU_MN009","3164","201901241400","-3.5","1","7"
"TT_TU_MN009","3164","201901241500","-3.5","1","7"
"TT_TU_MN009","3164","201901241600","-3.7","1","7"
"TT_TU_MN009","3164","201901241700","-3.8","1","7"
"TT_TU_MN009","3164","201901241800","-3.9","1","7"
"TT_TU_MN009","3164","201901241900","-4","1","7"
"TT_TU_MN009","3164","201901242000","-4.2","1","7"
"TT_TU_MN009","3164","201901242100","-4.1","1","7"
"TT_TU_MN009","3164","201901242200","-3.9","1","7"
"TT_TU_MN009","3164","201901242300","-3.9","1","7"
"TT_TU_MN009","3164","201901250000","-4.2","1","7"
"TT_TU_MN009","3164","201901250100","-4.7","1","7"
"TT_TU_MN009","3164","201901250200","-4.7","1","7"
"TT_TU_MN009","3164","201901250300","-4.6","1","7"
"TT_TU_MN009","3164","201901250400","-4.6","1","7"
"TT_TU_MN009","3164","201901250500","-4.7","1","7"
"TT_TU_MN009","3164","201901250600","-5.2","1","7"
"TT_TU_MN009","3164","201901250700","-5.2","1","7"
"TT_TU_MN009","3164","201901250800","-5.3","1","7"
"TT_TU_MN009","3164","201901250900","-4.9","1","7"
"TT_TU_MN009","3164","201901251000","-4.2","1","7"
"TT_TU_MN009","3164","201901251100","-3.6","1","7"
"TT_TU_MN009","3164","201901251200","-2.9","1","7"
"TT_TU_MN009","3164","201901251300","-2.3","1","7"
"TT_TU_MN009","3164","201901251400","-1.6","1","7"
"TT_TU_MN009","3164","201901251500","-1.3","1","7"
"TT_TU_MN009","3164","201901251600","-1.1","1","7"
"TT_TU_MN009","3164","201901251700","-1","1","7"
"TT_TU_MN009","3164","201901251800","-0.5","1","7"
"TT_TU_MN009","3164","201901251900","-0.8","1","7"
"TT_TU_MN009","3164","201901252000","-0.8","1","7"
"TT_TU_MN009","3164","201901252100","-0.5","1","7"
"TT_TU_MN009","3164","201901252200","-0.3","1","7"
"TT_TU_MN009","3164","201901252300","-0.1","1","7"
"TT_TU_MN009","3164","201901260000","0.2","1","7"
"TT_TU_MN009","3164","201901260100","0.3","1","7"
"TT_TU_MN009","3164","201901260200","0.6","1","7"
"TT_TU_MN009","3164","201901260300","0.9","1","7"
"TT_TU_MN009","3164","201901260400","1.1","1","7"
"TT_TU_MN009","3164","201901260500","1.3","1","7"
"TT_TU_MN009","3164","201901260600","1.6","1","7"
"TT_TU_MN009","3164","201901260700","1.9","1","7"
"TT_TU_MN009","3164","201901260800","2.2","1","7"
"TT_TU_MN009","3164","201901260900","2.8","1","7"
"TT_TU_MN009","3164","201901261000","3","1","7"
"TT_TU_MN009","3164","201901261100","3.4","1","7"
"TT_TU_MN009","3164","201901261200","3.8","1","7"
"TT_TU_MN009","3164","201901261300","3.9","1","7"
"TT_TU_MN009","3164","201901261400","4.4","1","7"
"TT_TU_MN009","3164","201901261500","4.9","1","7"
"TT_TU_MN009","3164","201901261600","5","1","7"
"TT_TU_MN009","3164","201901261700","4.7","1","7"
"TT_TU_MN009","3164","201901261800","4.6","1","7"
"TT_TU_MN009","3164","201901261900","4.4","1","7"
"TT_TU_MN009","3164","201901262000","3.9","1","7"
"TT_TU_MN009","3164","201901262100","3.8","1","7"
"TT_TU_MN009","3164","201901262200","3.7","1","7"
"TT_TU_MN009","3164","201901262300","3.7","1","7"
"TT_TU_MN009","3164","201901270000","3.7","1","7"
"TT_TU_MN009","3164","201901270100","3.9","1","7"
"TT_TU_MN009","3164","201901270200","3.7","1","7"
"TT_TU_MN009","3164","201901270300","3.9","1","7"
"TT_TU_MN009","3164","201901270400","3.9","1","7"
"TT_TU_MN009","3164","201901270500","3.8","1","7"
"TT_TU_MN009","3164","201901270600","4","1","7"
"TT_TU_MN009","3164","201901270700","4.1","1","7"
"TT_TU_MN009","3164","201901270800","4.4","1","7"
"TT_TU_MN009","3164","201901270900","4.5","1","7"
"TT_TU_MN009","3164","201901271000","4.9","1","7"
"TT_TU_MN009","3164","201901271100","5.1","1","7"
"TT_TU_MN009","3164","201901271200","5.5","1","7"
"TT_TU_MN009","3164","201901271300","5.6","1","7"
"TT_TU_MN009","3164","201901271400","5.8","1","7"
"TT_TU_MN009","3164","201901271500","5.5","1","7"
"TT_TU_MN009","3164","201901271600","5.6","1","7"
"TT_TU_MN009","3164","201901271700","4.9","1","7"
"TT_TU_MN009","3164","201901271800","5.1","1","7"
"TT_TU_MN009","3164","201901271900","3.6","1","7"
"TT_TU_MN009","3164","201901272000","3.1","1","7"
"TT_TU_MN009","3164","201901272100","2.8","1","7"
"TT_TU_MN009","3164","201901272200","3","1","7"
"TT_TU_MN009","3164","201901272300","2.8","1","7"
"TT_TU_MN009","3164","201901280000","2.6","1","7"
"TT_TU_MN009","3164","201901280100","2.1","1","7"
"TT_TU_MN009","3164","201901280200","1.7","1","7"
"TT_TU_MN009","3164","201901280300","2","1","7"
"TT_TU_MN009","3164","201901280400","2.2","1","7"
"TT_TU_MN009","3164","201901280500","2","1","7"
"TT_TU_MN009","3164","201901280600","1.7","1","7"
"TT_TU_MN009","3164","201901280700","1.7","1","7"
"TT_TU_MN009","3164","201901280800","1.6","1","7"
"TT_TU_MN009","3164","201901280900","1.5","1","7"
"TT_TU_MN009","3164","201901281000","2.2","1","7"
"TT_TU_MN009","3164","201901281100","2.5","1","7"
"TT_TU_MN009","3164","201901281200","3.1","1","7"
"TT_TU_MN009","3164","201901281300","4","1","7"
"TT_TU_MN009","3164","201901281400","3.3","1","7"
"TT_TU_MN009","3164","201901281500","3.6","1","7"
"TT_TU_MN009","3164","201901281600","3.3","1","7"
"TT_TU_MN009","3164","201901281700","2.8","1","7"
"TT_TU_MN009","3164","201901281800","3","1","7"
"TT_TU_MN009","3164","201901281900","2.6","1","7"
"TT_TU_MN009","3164","201901282000","2.4","1","7"
"TT_TU_MN009","3164","201901282100","2.3","1","7"
"TT_TU_MN009","3164","201901282200","2.4","1","7"
"TT_TU_MN009","3164","201901282300","2","1","7"
"TT_TU_MN009","3164","201901290000","1.5","1","7"
"TT_TU_MN009","3164","201901290100","1.5","1","7"
"TT_TU_MN009","3164","201901290200","1","1","7"
"TT_TU_MN009","3164","201901290300","0","1","7"
"TT_TU_MN009","3164","201901290400","-0.9","1","7"
"TT_TU_MN009","3164","201901290500","-1.2","1","7"
"TT_TU_MN009","3164","201901290600","-0.8","1","7"
"TT_TU_MN009","3164","201901290700","-1.4","1","7"
"TT_TU_MN009","3164","201901290800","-0.5","1","7"
"TT_TU_MN009","3164","201901290900","0.8","1","7"
"TT_TU_MN009","3164","201901291000","1.3","1","7"
"TT_TU_MN009","3164","201901291100","1.1","1","7"
"TT_TU_MN009","3164","201901291200","1.7","1","7"
"TT_TU_MN009","3164","201901291300","3.4","1","7"
"TT_TU_MN009","3164","201901291400","2.6","1","7"
"TT_TU_MN009","3164","201901291500","2.2","1","7"
"TT_TU_MN009","3164","201901291600","1.9","1","7"
"TT_TU_MN009","3164","201901291700","1.2","1","7"
"TT_TU_MN009","3164","201901291800","1.1","1","7"
"TT_TU_MN009","3164","201901291900","0","1","7"
"TT_TU_MN009","3164","201901292000","-0.4","1","7"
"TT_TU_MN009","3164","201901292100","-1","1","7"
"TT_TU_MN009","3164","201901292200","-2.1","1","7"
"TT_TU_MN009","3164","201901292300","-2.5","1","7"
"TT_TU_MN009","3164","201901300000","-3.1","1","7"
"TT_TU_MN009","3164","201901300100","-3.2","1","7"
"TT_TU_MN009","3164","201901300200","-3.1","1","7"
"TT_TU_MN009","3164","201901300300","-3.4","1","7"
"TT_TU_MN009","3164","201901300400","-1.4","1","7"
"TT_TU_MN009","3164","201901300500","-1.1","1","7"
"TT_TU_MN009","3164","201901300600","-1.7","1","7"
"TT_TU_MN009","3164","201901300700","-1","1","7"
"TT_TU_MN009","3164","201901300800","-0.9","1","7"
"TT_TU_MN009","3164","201901300900","-0.7","1","7"
"TT_TU_MN009","3164","201901301000","-1.2","1","7"
"TT_TU_MN009","3164","201901301100","-0.6","1","7"
"TT_TU_MN009","3164","201901301200","0","1","7"
