"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","13670","201901291100","3.7","1","7"
"TT_TU_MN009","13670","201901291200","4.2","1","7"
"TT_TU_MN009","13670","201901291300","4.5","1","7"
"TT_TU_MN009","13670","201901291400","4","1","7"
"TT_TU_MN009","13670","201901291500","3.7","1","7"
"TT_TU_MN009","13670","201901291600","3.2","1","7"
"TT_TU_MN009","13670","201901291700","2.3","1","7"
"TT_TU_MN009","13670","201901291800","2","1","7"
"TT_TU_MN009","13670","201901291900","1.6","1","7"
"TT_TU_MN009","13670","201901292000","1.6","1","7"
"TT_TU_MN009","13670","201901292100","1.4","1","7"
"TT_TU_MN009","13670","201901292200","1.8","1","7"
"TT_TU_MN009","13670","201901292300","2.1","1","7"
"TT_TU_MN009","13670","201901300000","2.1","1","7"
"TT_TU_MN009","13670","201901300100","0.8","1","7"
"TT_TU_MN009","13670","201901300200","0.5","1","7"
"TT_TU_MN009","13670","201901300300","0.3","1","7"
"TT_TU_MN009","13670","201901300400","-0.1","1","7"
"TT_TU_MN009","13670","201901300500","0.3","1","7"
"TT_TU_MN009","13670","201901300600","0.3","1","7"
"TT_TU_MN009","13670","201901300700","0.4","1","7"
"TT_TU_MN009","13670","201901300800","0.3","1","7"
"TT_TU_MN009","13670","201901300900","0.4","1","7"
"TT_TU_MN009","13670","201901301000","-0.3","1","7"
"TT_TU_MN009","13670","201901301100","-0.1","1","7"
"TT_TU_MN009","13670","201901301200","0.2","1","7"
"TT_TU_MN009","13670","201901301300","0.2","1","7"
"TT_TU_MN009","13670","201901301400","0.3","1","7"
"TT_TU_MN009","13670","201901301500","0","1","7"
"TT_TU_MN009","13670","201901301600","-0.2","1","7"
"TT_TU_MN009","13670","201901301700","-0.2","1","7"
"TT_TU_MN009","13670","201901301800","0","1","7"
"TT_TU_MN009","13670","201901301900","0","1","7"
"TT_TU_MN009","13670","201901302000","0.2","1","7"
"TT_TU_MN009","13670","201901302100","0.3","1","7"
"TT_TU_MN009","13670","201901302200","0.4","1","7"
"TT_TU_MN009","13670","201901302300","0.5","1","7"
"TT_TU_MN009","13670","201901310000","0","1","7"
"TT_TU_MN009","13670","201901310100","-0.6","1","7"
"TT_TU_MN009","13670","201901310200","-1","1","7"
"TT_TU_MN009","13670","201901310300","-2.2","1","7"
"TT_TU_MN009","13670","201901310400","-2.5","1","7"
"TT_TU_MN009","13670","201901310500","-2.6","1","7"
"TT_TU_MN009","13670","201901310600","-3.1","1","7"
"TT_TU_MN009","13670","201901310700","-2.6","1","7"
"TT_TU_MN009","13670","201901310800","-2.4","1","7"
"TT_TU_MN009","13670","201901310900","-0.5","1","7"
"TT_TU_MN009","13670","201901311000","0","1","7"
"TT_TU_MN009","13670","201901311100","0.1","1","7"
"TT_TU_MN009","13670","201901311200","0.8","1","7"
"TT_TU_MN009","13670","201901311300","1.4","1","7"
"TT_TU_MN009","13670","201901311400","1.1","1","7"
"TT_TU_MN009","13670","201901311500","0.9","1","7"
"TT_TU_MN009","13670","201901311600","0.8","1","7"
"TT_TU_MN009","13670","201901311700","0.7","1","7"
"TT_TU_MN009","13670","201901311800","0.8","1","7"
"TT_TU_MN009","13670","201901311900","0","1","7"
"TT_TU_MN009","13670","201901312000","-0.6","1","7"
"TT_TU_MN009","13670","201901312100","-0.1","1","7"
"TT_TU_MN009","13670","201901312200","-0.9","1","7"
"TT_TU_MN009","13670","201901312300","-0.3","1","7"
"TT_TU_MN009","13670","201902010000","-0.1","6","7"
"TT_TU_MN009","13670","201902010100","0.2","6","7"
"TT_TU_MN009","13670","201902010200","0.1","1","7"
"TT_TU_MN009","13670","201902010300","-0.7","1","7"
"TT_TU_MN009","13670","201902010400","-0.5","1","7"
"TT_TU_MN009","13670","201902010500","-0.1","1","7"
"TT_TU_MN009","13670","201902010600","0.2","1","7"
"TT_TU_MN009","13670","201902010700","1","1","7"
"TT_TU_MN009","13670","201902010800","1.9","1","7"
"TT_TU_MN009","13670","201902010900","2.5","1","7"
"TT_TU_MN009","13670","201902011000","2.3","1","7"
"TT_TU_MN009","13670","201902011100","3","1","7"
"TT_TU_MN009","13670","201902011200","4.5","1","7"
"TT_TU_MN009","13670","201902011300","4.6","1","7"
"TT_TU_MN009","13670","201902011400","4.9","1","7"
"TT_TU_MN009","13670","201902011500","5.6","1","7"
"TT_TU_MN009","13670","201902011600","5.4","1","7"
"TT_TU_MN009","13670","201902011700","5.5","1","7"
"TT_TU_MN009","13670","201902011800","5.5","1","7"
"TT_TU_MN009","13670","201902011900","4.2","1","7"
"TT_TU_MN009","13670","201902012000","3.8","1","7"
"TT_TU_MN009","13670","201902012100","2.1","1","7"
"TT_TU_MN009","13670","201902012200","1.4","1","7"
"TT_TU_MN009","13670","201902012300","1","1","7"
"TT_TU_MN009","13670","201902020000","1.1","1","7"
"TT_TU_MN009","13670","201902020100","1.1","1","7"
"TT_TU_MN009","13670","201902020200","1","1","7"
"TT_TU_MN009","13670","201902020300","0.9","1","7"
"TT_TU_MN009","13670","201902020400","1.1","1","7"
"TT_TU_MN009","13670","201902020500","1.5","1","7"
"TT_TU_MN009","13670","201902020600","1.5","1","7"
"TT_TU_MN009","13670","201902020700","1.5","1","7"
"TT_TU_MN009","13670","201902020800","1.3","1","7"
"TT_TU_MN009","13670","201902020900","1.5","1","7"
"TT_TU_MN009","13670","201902021000","1.6","1","7"
"TT_TU_MN009","13670","201902021100","1.4","1","7"
"TT_TU_MN009","13670","201902021200","1.7","1","7"
"TT_TU_MN009","13670","201902021300","1.9","1","7"
"TT_TU_MN009","13670","201902021400","1.4","1","7"
"TT_TU_MN009","13670","201902021500","1.2","1","7"
"TT_TU_MN009","13670","201902021600","1.3","1","7"
"TT_TU_MN009","13670","201902021700","0.9","1","7"
"TT_TU_MN009","13670","201902021800","0.8","1","7"
"TT_TU_MN009","13670","201902021900","0.9","1","7"
"TT_TU_MN009","13670","201902022000","1","1","7"
"TT_TU_MN009","13670","201902022100","1","1","7"
"TT_TU_MN009","13670","201902022200","1","1","7"
"TT_TU_MN009","13670","201902022300","1","1","7"
"TT_TU_MN009","13670","201902030000","0.7","1","7"
"TT_TU_MN009","13670","201902030100","0.5","1","7"
"TT_TU_MN009","13670","201902030200","0.2","1","7"
"TT_TU_MN009","13670","201902030300","0.3","1","7"
"TT_TU_MN009","13670","201902030400","0.2","1","7"
"TT_TU_MN009","13670","201902030500","-0.2","1","7"
"TT_TU_MN009","13670","201902030600","-0.4","1","7"
"TT_TU_MN009","13670","201902030700","-0.2","1","7"
"TT_TU_MN009","13670","201902030800","0.1","1","7"
"TT_TU_MN009","13670","201902030900","1.3","1","7"
"TT_TU_MN009","13670","201902031000","2.7","1","7"
"TT_TU_MN009","13670","201902031100","3.9","1","7"
"TT_TU_MN009","13670","201902031200","4.9","1","7"
"TT_TU_MN009","13670","201902031300","5.6","1","7"
"TT_TU_MN009","13670","201902031400","5.5","1","7"
"TT_TU_MN009","13670","201902031500","5.3","1","7"
"TT_TU_MN009","13670","201902031600","4.8","1","7"
"TT_TU_MN009","13670","201902031700","2.7","1","7"
"TT_TU_MN009","13670","201902031800","1.6","1","7"
"TT_TU_MN009","13670","201902031900","0.1","1","7"
"TT_TU_MN009","13670","201902032000","-0.6","1","7"
"TT_TU_MN009","13670","201902032100","-0.4","1","7"
"TT_TU_MN009","13670","201902032200","-0.7","1","7"
"TT_TU_MN009","13670","201902032300","-0.9","1","7"
"TT_TU_MN009","13670","201902040000","0.1","1","7"
"TT_TU_MN009","13670","201902040100","-0.2","1","7"
"TT_TU_MN009","13670","201902040200","-0.2","1","7"
"TT_TU_MN009","13670","201902040300","0.1","1","7"
"TT_TU_MN009","13670","201902040400","0.2","1","7"
"TT_TU_MN009","13670","201902040500","0.6","1","7"
"TT_TU_MN009","13670","201902040600","0.6","1","7"
"TT_TU_MN009","13670","201902040700","0.2","1","7"
"TT_TU_MN009","13670","201902040800","0.9","1","7"
"TT_TU_MN009","13670","201902040900","1.1","1","7"
"TT_TU_MN009","13670","201902041000","1.7","1","7"
"TT_TU_MN009","13670","201902041100","2.9","1","7"
"TT_TU_MN009","13670","201902041200","4.1","1","7"
"TT_TU_MN009","13670","201902041300","4.9","1","7"
"TT_TU_MN009","13670","201902041400","5","1","7"
"TT_TU_MN009","13670","201902041500","4.6","1","7"
"TT_TU_MN009","13670","201902041600","4.5","1","7"
"TT_TU_MN009","13670","201902041700","4.1","1","7"
"TT_TU_MN009","13670","201902041800","4","1","7"
"TT_TU_MN009","13670","201902041900","4.3","1","7"
"TT_TU_MN009","13670","201902042000","4.1","1","7"
"TT_TU_MN009","13670","201902042100","3.9","1","7"
"TT_TU_MN009","13670","201902042200","2.9","1","7"
"TT_TU_MN009","13670","201902042300","2.4","1","7"
"TT_TU_MN009","13670","201902050000","2.2","1","7"
"TT_TU_MN009","13670","201902050100","2.4","1","7"
"TT_TU_MN009","13670","201902050200","2.4","1","7"
"TT_TU_MN009","13670","201902050300","2.5","1","7"
"TT_TU_MN009","13670","201902050400","2.6","1","7"
"TT_TU_MN009","13670","201902050500","2.7","1","7"
"TT_TU_MN009","13670","201902050600","2.6","1","7"
"TT_TU_MN009","13670","201902050700","2.6","1","7"
"TT_TU_MN009","13670","201902050800","2.6","1","7"
"TT_TU_MN009","13670","201902050900","3","1","7"
"TT_TU_MN009","13670","201902051000","3.4","1","7"
"TT_TU_MN009","13670","201902051100","3.7","1","7"
"TT_TU_MN009","13670","201902051200","4.4","1","7"
"TT_TU_MN009","13670","201902051300","4.2","1","7"
"TT_TU_MN009","13670","201902051400","4.4","1","7"
"TT_TU_MN009","13670","201902051500","4.5","1","7"
"TT_TU_MN009","13670","201902051600","4.5","1","7"
"TT_TU_MN009","13670","201902051700","4.2","1","7"
"TT_TU_MN009","13670","201902051800","4.9","1","7"
"TT_TU_MN009","13670","201902051900","4.8","1","7"
"TT_TU_MN009","13670","201902052000","5.1","1","7"
"TT_TU_MN009","13670","201902052100","3.9","1","7"
"TT_TU_MN009","13670","201902052200","3.8","1","7"
"TT_TU_MN009","13670","201902052300","3.5","1","7"
"TT_TU_MN009","13670","201902060000","3.8","1","7"
"TT_TU_MN009","13670","201902060100","3.6","1","7"
"TT_TU_MN009","13670","201902060200","3.2","1","7"
"TT_TU_MN009","13670","201902060300","3.3","1","7"
"TT_TU_MN009","13670","201902060400","3.4","1","7"
"TT_TU_MN009","13670","201902060500","3.3","1","7"
"TT_TU_MN009","13670","201902060600","3.4","1","7"
"TT_TU_MN009","13670","201902060700","3.6","1","7"
"TT_TU_MN009","13670","201902060800","3.9","1","7"
"TT_TU_MN009","13670","201902060900","3.9","1","7"
"TT_TU_MN009","13670","201902061000","5.4","1","7"
"TT_TU_MN009","13670","201902061100","6.2","1","7"
"TT_TU_MN009","13670","201902061200","6.9","1","7"
"TT_TU_MN009","13670","201902061300","7.6","1","7"
"TT_TU_MN009","13670","201902061400","8.2","1","7"
"TT_TU_MN009","13670","201902061500","8.9","1","7"
"TT_TU_MN009","13670","201902061600","9.2","1","7"
"TT_TU_MN009","13670","201902061700","9.2","1","7"
"TT_TU_MN009","13670","201902061800","9.2","1","7"
"TT_TU_MN009","13670","201902061900","8.1","1","7"
"TT_TU_MN009","13670","201902062000","7.5","1","7"
"TT_TU_MN009","13670","201902062100","6.7","1","7"
"TT_TU_MN009","13670","201902062200","6.5","1","7"
