"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"F_MN003","1303","201901251200","3.3","4","10"
"F_MN003","1303","201901251300","3.7","4","10"
"F_MN003","1303","201901251400","3.5","4","10"
"F_MN003","1303","201901251500","3.8","4","10"
"F_MN003","1303","201901251600","3.9","4","10"
"F_MN003","1303","201901251700","4.5","4","10"
"F_MN003","1303","201901251800","5","4","10"
"F_MN003","1303","201901251900","5.6","4","10"
"F_MN003","1303","201901252000","6.1","4","10"
"F_MN003","1303","201901252100","5.3","4","10"
"F_MN003","1303","201901252200","5","4","10"
"F_MN003","1303","201901252300","4.8","4","10"
"F_MN003","1303","201901260000","4.7","4","10"
"F_MN003","1303","201901260100","4.4","4","10"
"F_MN003","1303","201901260200","4.1","4","10"
"F_MN003","1303","201901260300","4","4","10"
"F_MN003","1303","201901260400","4.3","4","10"
"F_MN003","1303","201901260500","5.2","4","10"
"F_MN003","1303","201901260600","5.1","4","10"
"F_MN003","1303","201901260700","5.2","4","10"
"F_MN003","1303","201901260800","5.5","4","10"
"F_MN003","1303","201901260900","5.5","4","10"
"F_MN003","1303","201901261000","5.6","4","10"
"F_MN003","1303","201901261100","5.7","4","10"
"F_MN003","1303","201901261200","5.2","4","10"
"F_MN003","1303","201901261300","4.8","4","10"
"F_MN003","1303","201901261400","4.9","4","10"
"F_MN003","1303","201901261500","4.8","4","10"
"F_MN003","1303","201901261600","5.3","4","10"
"F_MN003","1303","201901261700","5","4","10"
"F_MN003","1303","201901261800","5.1","4","10"
"F_MN003","1303","201901261900","5.1","4","10"
"F_MN003","1303","201901262000","4.3","4","10"
"F_MN003","1303","201901262100","3.9","4","10"
"F_MN003","1303","201901262200","4.1","4","10"
"F_MN003","1303","201901262300","4.3","4","10"
"F_MN003","1303","201901270000","5","4","10"
"F_MN003","1303","201901270100","5.1","4","10"
"F_MN003","1303","201901270200","4.5","4","10"
"F_MN003","1303","201901270300","4.4","4","10"
"F_MN003","1303","201901270400","4.7","4","10"
"F_MN003","1303","201901270500","4.4","4","10"
"F_MN003","1303","201901270600","4.5","4","10"
"F_MN003","1303","201901270700","4.1","4","10"
"F_MN003","1303","201901270800","4.5","4","10"
"F_MN003","1303","201901270900","4.1","4","10"
"F_MN003","1303","201901271000","4.5","4","10"
"F_MN003","1303","201901271100","4.7","4","10"
"F_MN003","1303","201901271200","5.2","4","10"
"F_MN003","1303","201901271300","5.8","4","10"
"F_MN003","1303","201901271400","5.5","4","10"
"F_MN003","1303","201901271500","4.3","4","10"
"F_MN003","1303","201901271600","4.4","4","10"
"F_MN003","1303","201901271700","4","4","10"
"F_MN003","1303","201901271800","3.6","4","10"
"F_MN003","1303","201901271900","4.5","4","10"
"F_MN003","1303","201901272000","4","4","10"
"F_MN003","1303","201901272100","4.5","4","10"
"F_MN003","1303","201901272200","4.8","4","10"
"F_MN003","1303","201901272300","5.7","4","10"
"F_MN003","1303","201901280000","6.2","4","10"
"F_MN003","1303","201901280100","6.6","4","10"
"F_MN003","1303","201901280200","7.3","4","10"
"F_MN003","1303","201901280300","7.3","4","10"
"F_MN003","1303","201901280400","5.7","4","10"
"F_MN003","1303","201901280500","5.9","4","10"
"F_MN003","1303","201901280600","5.6","4","10"
"F_MN003","1303","201901280700","4.9","4","10"
"F_MN003","1303","201901280800","4.4","4","10"
"F_MN003","1303","201901280900","3.9","4","10"
"F_MN003","1303","201901281000","4.6","4","10"
"F_MN003","1303","201901281100","5.1","4","10"
"F_MN003","1303","201901281200","5.5","4","10"
"F_MN003","1303","201901281300","5.6","4","10"
"F_MN003","1303","201901281400","6.9","4","10"
"F_MN003","1303","201901281500","5.9","4","10"
"F_MN003","1303","201901281600","5.9","4","10"
"F_MN003","1303","201901281700","4.2","4","10"
"F_MN003","1303","201901281800","3.5","4","10"
"F_MN003","1303","201901281900","3.1","4","10"
"F_MN003","1303","201901282000","3.1","4","10"
"F_MN003","1303","201901282100","2.7","4","10"
"F_MN003","1303","201901282200","2.6","4","10"
"F_MN003","1303","201901282300","2.5","4","10"
"F_MN003","1303","201901290000","2.8","4","10"
"F_MN003","1303","201901290100","2.4","4","10"
"F_MN003","1303","201901290200","2.5","4","10"
"F_MN003","1303","201901290300","3.2","4","10"
"F_MN003","1303","201901290400","2.7","4","10"
"F_MN003","1303","201901290500","2.6","4","10"
"F_MN003","1303","201901290600","2.9","4","10"
"F_MN003","1303","201901290700","2.8","4","10"
"F_MN003","1303","201901290800","2.9","4","10"
"F_MN003","1303","201901290900","3","4","10"
"F_MN003","1303","201901291000","2.9","4","10"
"F_MN003","1303","201901291100","3.1","4","10"
"F_MN003","1303","201901291200","3.5","4","10"
"F_MN003","1303","201901291300","4","4","10"
"F_MN003","1303","201901291400","4","4","10"
"F_MN003","1303","201901291500","3.2","4","10"
"F_MN003","1303","201901291600","3.6","4","10"
"F_MN003","1303","201901291700","3.8","4","10"
"F_MN003","1303","201901291800","3.5","4","10"
"F_MN003","1303","201901291900","3.4","4","10"
"F_MN003","1303","201901292000","3.6","4","10"
"F_MN003","1303","201901292100","4.4","4","10"
"F_MN003","1303","201901292200","4.5","4","10"
"F_MN003","1303","201901292300","4.3","4","10"
"F_MN003","1303","201901300000","4.9","4","10"
"F_MN003","1303","201901300100","3.4","4","10"
"F_MN003","1303","201901300200","3","4","10"
"F_MN003","1303","201901300300","3.1","4","10"
"F_MN003","1303","201901300400","2.6","4","10"
"F_MN003","1303","201901300500","2.2","4","10"
"F_MN003","1303","201901300600","2.7","4","10"
"F_MN003","1303","201901300700","2.5","4","10"
"F_MN003","1303","201901300800","2.5","4","10"
"F_MN003","1303","201901300900","2.2","4","10"
"F_MN003","1303","201901301000","1.8","4","10"
"F_MN003","1303","201901301100","2.4","4","10"
"F_MN003","1303","201901301200","2.1","4","10"
"F_MN003","1303","201901301300","1.9","4","10"
"F_MN003","1303","201901301400","1.2","4","10"
"F_MN003","1303","201901301500","0.4","4","10"
"F_MN003","1303","201901301600","1.3","4","10"
"F_MN003","1303","201901301700","2.1","4","10"
"F_MN003","1303","201901301800","1.9","4","10"
"F_MN003","1303","201901301900","2","4","10"
"F_MN003","1303","201901302000","2.1","4","10"
"F_MN003","1303","201901302100","2.1","4","10"
"F_MN003","1303","201901302200","2.6","4","10"
"F_MN003","1303","201901302300","2.7","4","10"
"F_MN003","1303","201901310000","3.3","4","10"
"F_MN003","1303","201901310100","3.2","4","10"
"F_MN003","1303","201901310200","2.7","4","10"
"F_MN003","1303","201901310300","1.3","4","10"
"F_MN003","1303","201901310400","1.4","4","10"
"F_MN003","1303","201901310500","1.5","4","10"
"F_MN003","1303","201901310600","1.7","4","10"
"F_MN003","1303","201901310700","1.5","4","10"
"F_MN003","1303","201901310800","1.6","4","10"
"F_MN003","1303","201901310900","1.3","4","10"
"F_MN003","1303","201901311000","1.1","4","10"
"F_MN003","1303","201901311100","1.3","4","10"
"F_MN003","1303","201901311200","2.1","4","10"
"F_MN003","1303","201901311300","2.1","4","10"
"F_MN003","1303","201901311400","1.8","4","10"
"F_MN003","1303","201901311500","1","4","10"
"F_MN003","1303","201901311600","1","4","10"
"F_MN003","1303","201901311700","1.3","4","10"
"F_MN003","1303","201901311800","2.9","4","10"
"F_MN003","1303","201901311900","2.3","4","10"
"F_MN003","1303","201901312000","2.8","4","10"
"F_MN003","1303","201901312100","3.1","4","10"
"F_MN003","1303","201901312200","3.2","4","10"
"F_MN003","1303","201901312300","3.1","4","10"
"F_MN003","1303","201902010000","3.5","4","10"
"F_MN003","1303","201902010100","3.5","4","10"
"F_MN003","1303","201902010200","3.5","4","10"
"F_MN003","1303","201902010300","4","4","10"
"F_MN003","1303","201902010400","4.2","4","10"
"F_MN003","1303","201902010500","3.2","4","10"
"F_MN003","1303","201902010600","2.9","4","10"
"F_MN003","1303","201902010700","3.1","4","10"
"F_MN003","1303","201902010800","2.4","4","10"
"F_MN003","1303","201902010900","2.3","4","10"
"F_MN003","1303","201902011000","3.3","4","10"
"F_MN003","1303","201902011100","4.1","4","10"
"F_MN003","1303","201902011200","4.7","4","10"
"F_MN003","1303","201902011300","4.2","4","10"
"F_MN003","1303","201902011400","3.6","4","10"
"F_MN003","1303","201902011500","3.7","4","10"
"F_MN003","1303","201902011600","2.9","4","10"
"F_MN003","1303","201902011700","2.4","4","10"
"F_MN003","1303","201902011800","2.1","4","10"
"F_MN003","1303","201902011900","2.4","4","10"
"F_MN003","1303","201902012000","2","4","10"
"F_MN003","1303","201902012100","2","4","10"
"F_MN003","1303","201902012200","1.8","4","10"
"F_MN003","1303","201902012300","1.7","4","10"
"F_MN003","1303","201902020000","1.8","4","10"
"F_MN003","1303","201902020100","2","4","10"
"F_MN003","1303","201902020200","2.8","4","10"
"F_MN003","1303","201902020300","2.6","4","10"
"F_MN003","1303","201902020400","1.5","4","10"
"F_MN003","1303","201902020500","1.7","4","10"
"F_MN003","1303","201902020600","1.7","4","10"
"F_MN003","1303","201902020700","2.7","4","10"
"F_MN003","1303","201902020800","2.3","4","10"
"F_MN003","1303","201902020900","2.6","4","10"
"F_MN003","1303","201902021000","2.3","4","10"
"F_MN003","1303","201902021100","2.2","4","10"
"F_MN003","1303","201902021200","3.6","4","10"
"F_MN003","1303","201902021300","3.5","4","10"
"F_MN003","1303","201902021400","2.7","4","10"
"F_MN003","1303","201902021500","3.6","4","10"
"F_MN003","1303","201902021600","3.3","4","10"
"F_MN003","1303","201902021700","3.2","4","10"
"F_MN003","1303","201902021800","3.6","4","10"
"F_MN003","1303","201902021900","3.7","4","10"
"F_MN003","1303","201902022000","4.3","4","10"
"F_MN003","1303","201902022100","4","4","10"
"F_MN003","1303","201902022200","2.9","4","10"
"F_MN003","1303","201902022300","3.1","4","10"
"F_MN003","1303","201902030000","3","4","10"
"F_MN003","1303","201902030100","3.4","4","10"
"F_MN003","1303","201902030200","3.2","4","10"
"F_MN003","1303","201902030300","2.6","4","10"
"F_MN003","1303","201902030400","3.1","4","10"
"F_MN003","1303","201902030500","2.5","4","10"
"F_MN003","1303","201902030600","1.3","4","10"
"F_MN003","1303","201902030700","2","4","10"
"F_MN003","1303","201902030800","2.9","4","10"
"F_MN003","1303","201902030900","3.2","4","10"
"F_MN003","1303","201902031000","3.1","4","10"
"F_MN003","1303","201902031100","3.3","4","10"
"F_MN003","1303","201902031200","3.3","4","10"
"F_MN003","1303","201902031300","3.6","4","10"
"F_MN003","1303","201902031400","3.3","4","10"
"F_MN003","1303","201902031500","2.3","4","10"
"F_MN003","1303","201902031600","2","4","10"
"F_MN003","1303","201902031700","2.2","4","10"
"F_MN003","1303","201902031800","1.2","4","10"
